Date,Year,Region,Manufacturer,Powertrain,Sales
2025-02-22,2025,China,Hyundai,BEV,361
2025-02-24,2025,China,Ford,BEV,422
2025-02-25,2025,North America,BYD,BEV,261
2025-02-25,2025,North America,Hyundai,BEV,482
2025-02-25,2025,China,Rivian,BEV,120
2025-02-26,2025,North America,Volkswagen,BEV,1447
2025-02-26,2025,China,Hyundai,BEV,341
2025-02-26,2025,North America,Hyundai,BEV,824
2025-02-26,2025,Europe,BYD,BEV,643
2025-02-26,2025,China,NIO,BEV,361
2025-02-26,2025,Rest of World,Rivian,BEV,884
2025-02-27,2025,China,Tesla,BEV,301
2025-02-27,2025,Europe,Hyundai,PHEV,683
2025-02-28,2025,North America,Volkswagen,BEV,760
2025-03-01,2025,Europe,Ford,BEV,361
2025-03-02,2025,China,Hyundai,PHEV,502
2025-03-02,2025,North America,Hyundai,PHEV,160
2025-03-02,2025,China,General Motors,BEV,341
2025-03-02,2025,Europe,Volkswagen,BEV,325
2025-03-03,2025,Europe,Rivian,PHEV,703
2025-03-03,2025,Europe,NIO,BEV,884
2025-03-03,2025,China,NIO,PHEV,542
2025-03-04,2025,China,Ford,BEV,663
2025-03-04,2025,China,Volkswagen,BEV,985
2025-03-05,2025,China,Others,PHEV,804
2025-03-05,2025,North America,Tesla,PHEV,1608
2025-03-05,2025,North America,NIO,BEV,281
2025-03-05,2025,China,General Motors,BEV,904
2025-03-06,2025,China,General Motors,BEV,884
2025-03-06,2025,China,Ford,BEV,120
2025-03-07,2025,China,Hyundai,PHEV,703
2025-03-08,2025,North America,General Motors,BEV,1158
2025-03-08,2025,North America,General Motors,PHEV,940
2025-03-08,2025,Rest of World,BYD,BEV,160
2025-03-08,2025,North America,Rivian,BEV,1477
2025-03-08,2025,Europe,Tesla,BEV,1306
2025-03-08,2025,Europe,Others,PHEV,442
2025-03-08,2025,Europe,NIO,BEV,382
2025-03-08,2025,Europe,BYD,BEV,140
2025-03-09,2025,China,Tesla,BEV,985
2025-03-09,2025,China,NIO,BEV,904
2025-03-10,2025,Europe,Rivian,BEV,884
2025-03-10,2025,Europe,BYD,BEV,965
2025-03-11,2025,North America,General Motors,BEV,1049
2025-03-11,2025,China,Volkswagen,BEV,844
2025-03-11,2025,Rest of World,Ford,PHEV,603
2025-03-12,2025,China,Volkswagen,BEV,221
2025-03-12,2025,North America,BYD,BEV,864
2025-03-13,2025,North America,Tesla,BEV,854
2025-03-14,2025,North America,BYD,BEV,100
2025-03-14,2025,North America,Hyundai,PHEV,100
2025-03-15,2025,China,Volkswagen,PHEV,542
2025-03-15,2025,Europe,Ford,BEV,1447
2025-03-15,2025,Europe,Ford,BEV,1592
2025-03-15,2025,Europe,Ford,BEV,868
2025-03-15,2025,North America,NIO,BEV,583
2025-03-16,2025,North America,Hyundai,BEV,583
2025-03-16,2025,China,Others,BEV,703
2025-03-18,2025,Europe,Volkswagen,BEV,940
2025-03-18,2025,North America,Rivian,BEV,361
2025-03-18,2025,Europe,General Motors,BEV,434
2025-03-18,2025,China,BYD,BEV,2111
2025-03-19,2025,North America,Ford,BEV,1302
2025-03-19,2025,China,Ford,BEV,462
2025-03-19,2025,China,NIO,PHEV,331
2025-03-19,2025,China,Tesla,PHEV,904
2025-03-19,2025,North America,Volkswagen,BEV,1737
2025-03-20,2025,North America,BYD,BEV,743
2025-03-20,2025,Europe,Ford,BEV,1556
2025-03-20,2025,Europe,Others,PHEV,824
2025-03-20,2025,North America,General Motors,PHEV,615
2025-03-20,2025,North America,Volkswagen,BEV,868
2025-03-21,2025,Europe,Tesla,BEV,2362
2025-03-21,2025,Europe,Hyundai,BEV,221
2025-03-22,2025,China,Rivian,BEV,442
2025-03-22,2025,Europe,Tesla,BEV,1105
2025-03-22,2025,Europe,Ford,BEV,1701
2025-03-23,2025,China,Rivian,BEV,562
2025-03-23,2025,China,Rivian,BEV,482
2025-03-23,2025,China,NIO,BEV,180
2025-03-23,2025,China,Tesla,PHEV,542
2025-03-24,2025,Europe,Tesla,BEV,2010
2025-03-24,2025,Rest of World,Volkswagen,BEV,583
2025-03-24,2025,China,Volkswagen,PHEV,683
2025-03-24,2025,Europe,Tesla,PHEV,2362
2025-03-24,2025,Europe,BYD,BEV,542
2025-03-24,2025,North America,General Motors,PHEV,977
2025-03-25,2025,North America,Tesla,PHEV,552
2025-03-25,2025,Europe,NIO,BEV,180
2025-03-25,2025,China,General Motors,BEV,120
2025-03-25,2025,North America,General Motors,BEV,289
2025-03-26,2025,China,Volkswagen,BEV,985
2025-03-26,2025,North America,Tesla,BEV,1005
2025-03-26,2025,China,Ford,BEV,140
2025-03-26,2025,Europe,General Motors,BEV,217
2025-03-26,2025,China,Hyundai,BEV,864
2025-03-26,2025,Europe,Ford,BEV,1266
2025-03-27,2025,China,Volkswagen,BEV,402
2025-03-28,2025,Europe,Others,BEV,924
2025-03-29,2025,North America,Volkswagen,BEV,1556
2025-03-29,2025,China,Tesla,BEV,562
2025-03-29,2025,North America,Hyundai,BEV,844
2025-03-30,2025,China,Others,BEV,965
2025-03-30,2025,Europe,NIO,BEV,683
2025-03-30,2025,Europe,Others,BEV,663
2025-03-30,2025,Europe,Volkswagen,BEV,904
2025-03-30,2025,China,Ford,PHEV,301
2025-04-01,2025,North America,NIO,BEV,261
2025-04-01,2025,Europe,BYD,PHEV,623
2025-04-02,2025,Europe,BYD,BEV,462
2025-04-02,2025,Europe,Ford,BEV,180
2025-04-02,2025,China,Hyundai,BEV,764
2025-04-02,2025,Europe,Ford,PHEV,1483
2025-04-04,2025,China,General Motors,BEV,402
2025-04-04,2025,Europe,Others,PHEV,341
2025-04-04,2025,China,Hyundai,BEV,402
2025-04-04,2025,China,Rivian,BEV,160
2025-04-05,2025,China,Volkswagen,BEV,603
2025-04-05,2025,China,Tesla,BEV,382
2025-04-05,2025,North America,Tesla,BEV,552
2025-04-05,2025,Rest of World,Hyundai,BEV,442
2025-04-05,2025,China,Volkswagen,BEV,663
2025-04-05,2025,North America,Ford,PHEV,434
2025-04-05,2025,Europe,Tesla,BEV,2412
2025-04-05,2025,North America,Tesla,BEV,955
2025-04-06,2025,Rest of World,Ford,BEV,100
2025-04-06,2025,China,Hyundai,BEV,904
2025-04-06,2025,China,Volkswagen,BEV,160
2025-04-06,2025,Europe,Ford,BEV,1266
2025-04-07,2025,Europe,Others,BEV,804
2025-04-07,2025,China,Others,PHEV,140
2025-04-08,2025,Europe,BYD,BEV,281
2025-04-08,2025,Europe,Rivian,BEV,864
2025-04-08,2025,Rest of World,Hyundai,BEV,201
2025-04-09,2025,Europe,BYD,BEV,864
2025-04-10,2025,China,General Motors,BEV,221
2025-04-10,2025,Rest of World,Others,BEV,140
2025-04-10,2025,China,Ford,BEV,361
2025-04-11,2025,China,NIO,BEV,814
2025-04-12,2025,China,Hyundai,BEV,442
2025-04-12,2025,China,Tesla,PHEV,301
2025-04-13,2025,North America,BYD,BEV,683
2025-04-14,2025,North America,Rivian,PHEV,633
2025-04-14,2025,China,General Motors,BEV,361
2025-04-14,2025,China,Ford,PHEV,764
2025-04-15,2025,North America,General Motors,BEV,1339
2025-04-15,2025,Europe,Tesla,BEV,703
2025-04-15,2025,China,Tesla,BEV,764
2025-04-16,2025,China,Ford,BEV,542
2025-04-16,2025,China,Rivian,BEV,361
2025-04-16,2025,North America,Volkswagen,BEV,1628
2025-04-17,2025,China,BYD,BEV,2714
2025-04-17,2025,China,Hyundai,BEV,402
2025-04-18,2025,China,General Motors,BEV,844
2025-04-18,2025,Rest of World,NIO,BEV,804
2025-04-18,2025,Europe,Rivian,PHEV,723
2025-04-19,2025,North America,Others,BEV,382
2025-04-20,2025,Rest of World,Rivian,PHEV,804
2025-04-20,2025,China,Rivian,BEV,804
2025-04-20,2025,Europe,General Motors,BEV,977
2025-04-21,2025,China,Ford,PHEV,422
2025-04-22,2025,China,Tesla,BEV,100
2025-04-22,2025,China,NIO,BEV,542
2025-04-22,2025,Europe,BYD,BEV,120
2025-04-22,2025,China,General Motors,BEV,482
2025-04-22,2025,North America,BYD,PHEV,623
2025-04-22,2025,China,Volkswagen,BEV,884
2025-04-23,2025,North America,Ford,BEV,940
2025-04-23,2025,North America,General Motors,BEV,832
2025-04-24,2025,North America,Tesla,BEV,1558
2025-04-24,2025,China,Others,PHEV,723
2025-04-25,2025,North America,Tesla,BEV,2463
2025-04-25,2025,Europe,BYD,BEV,643
2025-04-25,2025,China,Hyundai,BEV,663
2025-04-26,2025,China,Rivian,BEV,402
2025-04-26,2025,Europe,Ford,PHEV,1556
2025-04-27,2025,North America,Tesla,BEV,402
2025-04-27,2025,Europe,BYD,BEV,361
2025-04-27,2025,China,General Motors,PHEV,402
2025-04-28,2025,China,Others,PHEV,361
2025-04-28,2025,Europe,BYD,BEV,623
2025-04-28,2025,China,Volkswagen,BEV,120
2025-04-29,2025,Rest of World,Rivian,BEV,160
2025-04-29,2025,China,Rivian,BEV,261
2025-04-29,2025,North America,Volkswagen,PHEV,542
2025-04-30,2025,North America,Ford,BEV,1701
2025-04-30,2025,China,Others,PHEV,462
2025-05-01,2025,Europe,NIO,PHEV,402
2025-05-01,2025,China,Others,BEV,502
2025-05-01,2025,Rest of World,General Motors,PHEV,985
2025-05-02,2025,China,General Motors,BEV,784
2025-05-02,2025,China,Tesla,BEV,723
2025-05-03,2025,Europe,Tesla,BEV,2312
2025-05-03,2025,North America,Ford,BEV,1230
2025-05-03,2025,Europe,NIO,BEV,221
2025-05-03,2025,China,NIO,PHEV,1447
2025-05-03,2025,China,Others,PHEV,201
2025-05-04,2025,China,NIO,BEV,844
2025-05-05,2025,China,BYD,BEV,1568
2025-05-06,2025,China,BYD,BEV,2111
2025-05-06,2025,Europe,NIO,PHEV,723
2025-05-06,2025,China,Tesla,BEV,864
2025-05-07,2025,China,Hyundai,BEV,462
2025-05-07,2025,Europe,Hyundai,PHEV,522
2025-05-07,2025,North America,BYD,BEV,160
2025-05-08,2025,China,Hyundai,BEV,603
2025-05-08,2025,Rest of World,General Motors,BEV,985
2025-05-08,2025,Europe,Volkswagen,BEV,1773
2025-05-10,2025,China,Volkswagen,BEV,985
2025-05-11,2025,North America,Rivian,PHEV,150
2025-05-11,2025,China,Tesla,BEV,261
2025-05-12,2025,Europe,NIO,BEV,502
2025-05-14,2025,China,NIO,BEV,1085
2025-05-14,2025,China,General Motors,BEV,281
2025-05-15,2025,Europe,Tesla,BEV,2312
2025-05-16,2025,China,NIO,PHEV,633
2025-05-17,2025,Europe,General Motors,BEV,1628
2025-05-17,2025,North America,Volkswagen,BEV,361
2025-05-17,2025,China,Ford,BEV,683
2025-05-19,2025,North America,Ford,BEV,398
2025-05-19,2025,China,Tesla,BEV,643
2025-05-19,2025,China,Others,BEV,743
2025-05-19,2025,Europe,NIO,BEV,100
2025-05-19,2025,North America,Others,BEV,321
2025-05-20,2025,Europe,General Motors,PHEV,325
2025-05-20,2025,North America,NIO,BEV,402
2025-05-20,2025,Rest of World,Tesla,PHEV,321
2025-05-20,2025,China,Volkswagen,BEV,402
2025-05-20,2025,Europe,Hyundai,BEV,683
2025-05-21,2025,China,Ford,PHEV,120
2025-05-21,2025,North America,General Motors,PHEV,832
2025-05-21,2025,China,Rivian,PHEV,482
2025-05-21,2025,Europe,General Motors,PHEV,1447
2025-05-22,2025,Europe,BYD,BEV,924
2025-05-23,2025,Europe,Rivian,BEV,985
2025-05-23,2025,North America,Rivian,BEV,1327
2025-05-23,2025,Europe,Hyundai,BEV,241
2025-05-23,2025,North America,General Motors,BEV,398
2025-05-24,2025,Europe,Rivian,BEV,583
2025-05-24,2025,North America,Tesla,BEV,2111
2025-05-25,2025,China,General Motors,PHEV,522
2025-05-25,2025,Europe,Hyundai,BEV,402
2025-05-25,2025,China,General Motors,BEV,221
2025-05-25,2025,Europe,General Motors,BEV,723
2025-05-25,2025,North America,Rivian,BEV,1477
2025-05-25,2025,Europe,Tesla,BEV,1759
2025-05-26,2025,China,Volkswagen,PHEV,965
2025-05-26,2025,China,Tesla,PHEV,402
2025-05-26,2025,China,BYD,BEV,2895
2025-05-27,2025,Europe,BYD,BEV,462
2025-05-27,2025,China,NIO,BEV,512
2025-05-28,2025,Europe,Rivian,BEV,623
2025-05-28,2025,Europe,Ford,BEV,723
2025-05-29,2025,Europe,Tesla,BEV,251
2025-05-30,2025,China,Hyundai,BEV,502
2025-05-30,2025,Europe,Rivian,BEV,723
2025-05-30,2025,Europe,Volkswagen,BEV,1266
2025-05-30,2025,China,Tesla,BEV,522
2025-05-31,2025,North America,NIO,BEV,643
2025-06-01,2025,China,Tesla,PHEV,241
2025-06-01,2025,North America,BYD,BEV,382
2025-06-01,2025,Europe,BYD,BEV,422
2025-06-02,2025,North America,NIO,BEV,663
2025-06-02,2025,China,Ford,BEV,603
2025-06-02,2025,North America,NIO,PHEV,784
2025-06-02,2025,China,Tesla,BEV,522
2025-06-03,2025,Europe,General Motors,BEV,1701
2025-06-03,2025,North America,Volkswagen,BEV,1302
2025-06-03,2025,China,Ford,PHEV,804
2025-06-04,2025,North America,NIO,PHEV,402
2025-06-04,2025,China,Tesla,BEV,985
2025-06-04,2025,Europe,Volkswagen,BEV,1194
2025-06-04,2025,Europe,Others,BEV,864
2025-06-05,2025,China,Others,BEV,603
2025-06-05,2025,Europe,General Motors,BEV,1158
2025-06-05,2025,North America,Volkswagen,BEV,579
2025-06-06,2025,Europe,Rivian,BEV,502
2025-06-06,2025,China,NIO,BEV,211
2025-06-06,2025,China,NIO,BEV,693
2025-06-07,2025,Rest of World,NIO,BEV,703
2025-06-07,2025,Europe,Others,BEV,180
2025-06-07,2025,China,Hyundai,BEV,301
2025-06-07,2025,Europe,BYD,PHEV,281
2025-06-08,2025,North America,Others,BEV,743
2025-06-08,2025,Europe,Rivian,BEV,784
2025-06-09,2025,China,BYD,PHEV,422
2025-06-09,2025,China,BYD,PHEV,1688
2025-06-10,2025,Europe,Hyundai,PHEV,904
2025-06-11,2025,Europe,General Motors,BEV,1194
2025-06-11,2025,North America,Ford,BEV,904
2025-06-11,2025,North America,BYD,PHEV,764
2025-06-11,2025,China,Hyundai,BEV,120
2025-06-12,2025,China,Others,BEV,924
2025-06-13,2025,North America,Volkswagen,BEV,1447
2025-06-14,2025,Europe,Volkswagen,BEV,687
2025-06-15,2025,Europe,Hyundai,BEV,844
2025-06-15,2025,North America,Ford,BEV,506
2025-06-16,2025,North America,Tesla,BEV,1457
2025-06-17,2025,China,Volkswagen,BEV,884
2025-06-17,2025,North America,Hyundai,BEV,201
2025-06-18,2025,Europe,Ford,BEV,940
2025-06-19,2025,North America,General Motors,PHEV,289
2025-06-19,2025,Rest of World,Ford,PHEV,442
2025-06-20,2025,China,BYD,BEV,361
2025-06-20,2025,Europe,General Motors,PHEV,361
2025-06-20,2025,China,Others,PHEV,603
2025-06-21,2025,Europe,Rivian,BEV,402
2025-06-21,2025,China,Others,BEV,100
2025-06-22,2025,North America,Rivian,BEV,1266
2025-06-22,2025,North America,Others,PHEV,140
2025-06-23,2025,Europe,Tesla,BEV,301
2025-06-25,2025,North America,BYD,BEV,221
2025-06-25,2025,North America,Volkswagen,BEV,1773
2025-06-25,2025,North America,Hyundai,BEV,100
2025-06-26,2025,North America,Rivian,BEV,361
2025-06-26,2025,North America,BYD,BEV,945
2025-06-26,2025,Europe,BYD,PHEV,683
2025-06-27,2025,North America,General Motors,BEV,1773
2025-06-27,2025,North America,Rivian,BEV,180
2025-06-28,2025,China,Hyundai,BEV,623
2025-06-28,2025,China,NIO,BEV,965
2025-06-28,2025,Europe,Volkswagen,BEV,940
2025-06-28,2025,Europe,Others,BEV,965
2025-06-29,2025,Europe,Volkswagen,BEV,687
2025-06-29,2025,Europe,Hyundai,PHEV,824
2025-06-30,2025,Europe,Rivian,BEV,201
2025-06-30,2025,North America,Tesla,BEV,2463
2025-07-01,2025,North America,Rivian,BEV,904
2025-07-02,2025,North America,General Motors,BEV,687
2025-07-02,2025,Europe,Tesla,BEV,351
2025-07-03,2025,China,Hyundai,BEV,864
2025-07-03,2025,China,Ford,BEV,723
2025-07-04,2025,Europe,BYD,BEV,160
2025-07-05,2025,China,Ford,BEV,764
2025-07-06,2025,China,Volkswagen,BEV,703
2025-07-06,2025,North America,Ford,PHEV,1737
2025-07-06,2025,Europe,General Motors,PHEV,1483
2025-07-06,2025,North America,General Motors,BEV,1230
2025-07-06,2025,China,Ford,BEV,502
2025-07-07,2025,North America,General Motors,BEV,217
2025-07-07,2025,Europe,Tesla,BEV,1306
2025-07-08,2025,Europe,Ford,PHEV,289
2025-07-08,2025,China,Volkswagen,BEV,965
2025-07-09,2025,China,Volkswagen,PHEV,904
2025-07-10,2025,China,Others,BEV,402
2025-07-10,2025,Europe,Ford,BEV,1013
2025-07-10,2025,China,Hyundai,BEV,361
2025-07-10,2025,China,NIO,PHEV,1327
2025-07-11,2025,China,Ford,BEV,703
2025-07-12,2025,China,BYD,BEV,1025
2025-07-12,2025,Rest of World,Volkswagen,BEV,201
2025-07-12,2025,Europe,BYD,BEV,784
2025-07-13,2025,Europe,Ford,PHEV,1230
2025-07-14,2025,North America,Hyundai,BEV,985
2025-07-14,2025,China,Hyundai,BEV,683
2025-07-14,2025,China,NIO,PHEV,331
2025-07-14,2025,China,Ford,BEV,502
2025-07-15,2025,China,Hyundai,BEV,904
2025-07-16,2025,China,BYD,PHEV,2171
2025-07-17,2025,China,Others,PHEV,683
2025-07-17,2025,China,Rivian,BEV,522
2025-07-17,2025,China,NIO,BEV,512
2025-07-18,2025,Europe,Tesla,BEV,251
2025-07-18,2025,China,Volkswagen,BEV,784
2025-07-19,2025,China,Others,PHEV,603
2025-07-19,2025,Europe,General Motors,BEV,1737
2025-07-20,2025,China,BYD,PHEV,663
2025-07-21,2025,China,BYD,PHEV,361
2025-07-21,2025,China,Volkswagen,BEV,804
2025-07-21,2025,Europe,General Motors,BEV,1483
2025-07-21,2025,Europe,Hyundai,PHEV,864
2025-07-21,2025,China,General Motors,BEV,180
2025-07-21,2025,China,Rivian,BEV,985
2025-07-21,2025,China,Hyundai,PHEV,261
2025-07-21,2025,North America,General Motors,BEV,1013
2025-07-21,2025,North America,Hyundai,BEV,985
2025-07-21,2025,China,BYD,PHEV,1930
2025-07-22,2025,Europe,Rivian,BEV,985
2025-07-22,2025,North America,Volkswagen,BEV,1049
2025-07-23,2025,Rest of World,NIO,BEV,924
2025-07-23,2025,China,Others,PHEV,884
2025-07-23,2025,China,General Motors,BEV,160
2025-07-25,2025,China,General Motors,BEV,643
2025-07-25,2025,China,Others,BEV,904
2025-07-25,2025,China,BYD,BEV,1930
2025-07-27,2025,Rest of World,Ford,PHEV,482
2025-07-27,2025,Europe,Rivian,BEV,824
2025-07-28,2025,China,Ford,BEV,462
2025-07-28,2025,China,General Motors,PHEV,462
2025-07-28,2025,Rest of World,Rivian,BEV,382
2025-07-29,2025,China,Tesla,BEV,703
2025-07-30,2025,Rest of World,Rivian,BEV,402
2025-07-30,2025,Rest of World,Rivian,BEV,361
2025-07-30,2025,Europe,Hyundai,PHEV,261
2025-07-31,2025,Europe,Hyundai,PHEV,442
2025-07-31,2025,Europe,Tesla,BEV,2111
2025-07-31,2025,North America,Volkswagen,BEV,651
2025-08-01,2025,China,NIO,BEV,573
2025-08-01,2025,Europe,Volkswagen,PHEV,1701
2025-08-01,2025,Europe,BYD,PHEV,160
2025-08-01,2025,China,General Motors,BEV,301
2025-08-02,2025,China,Ford,BEV,482
2025-08-02,2025,North America,Rivian,BEV,814
2025-08-02,2025,China,Volkswagen,BEV,382
2025-08-02,2025,Europe,Others,BEV,201
2025-08-03,2025,Rest of World,NIO,BEV,281
2025-08-03,2025,North America,Tesla,BEV,2312
2025-08-04,2025,Europe,Hyundai,BEV,784
2025-08-04,2025,Europe,NIO,BEV,663
2025-08-04,2025,China,Ford,BEV,442
2025-08-04,2025,Europe,Tesla,BEV,2412
2025-08-05,2025,Europe,Hyundai,BEV,924
2025-08-06,2025,Europe,Rivian,PHEV,562
2025-08-06,2025,China,Tesla,BEV,442
2025-08-07,2025,North America,NIO,BEV,824
2025-08-07,2025,China,Ford,BEV,301
2025-08-07,2025,Europe,Volkswagen,PHEV,1483
2025-08-07,2025,Europe,NIO,BEV,864
2025-08-09,2025,North America,Hyundai,PHEV,884
2025-08-10,2025,China,Others,BEV,663
2025-08-10,2025,Europe,Hyundai,BEV,904
2025-08-10,2025,Europe,Ford,BEV,217
2025-08-10,2025,North America,Ford,BEV,361
2025-08-10,2025,China,General Motors,BEV,361
2025-08-11,2025,Europe,Ford,BEV,977
2025-08-11,2025,China,Others,BEV,844
2025-08-11,2025,North America,Others,BEV,683
2025-08-12,2025,Europe,Volkswagen,BEV,940
2025-08-12,2025,China,Hyundai,BEV,583
2025-08-13,2025,China,Rivian,PHEV,643
2025-08-13,2025,China,Tesla,BEV,382
2025-08-13,2025,North America,Others,BEV,301
2025-08-14,2025,North America,Ford,BEV,361
2025-08-14,2025,North America,Hyundai,BEV,683
2025-08-14,2025,China,Volkswagen,BEV,643
2025-08-15,2025,Europe,BYD,BEV,703
2025-08-15,2025,Europe,NIO,BEV,180
2025-08-17,2025,China,Ford,BEV,562
2025-08-18,2025,North America,BYD,BEV,583
2025-08-18,2025,China,Hyundai,PHEV,904
2025-08-18,2025,Europe,Rivian,BEV,422
2025-08-19,2025,North America,NIO,BEV,402
2025-08-19,2025,North America,Tesla,BEV,753
2025-08-19,2025,Europe,Hyundai,BEV,683
2025-08-20,2025,North America,NIO,BEV,221
2025-08-20,2025,Europe,Rivian,BEV,341
2025-08-20,2025,China,Volkswagen,BEV,341
2025-08-20,2025,Europe,General Motors,BEV,506
2025-08-20,2025,North America,Tesla,PHEV,1608
2025-08-21,2025,Europe,Tesla,BEV,502
2025-08-22,2025,Europe,General Motors,BEV,1302
2025-08-22,2025,China,Others,BEV,904
2025-08-22,2025,North America,Tesla,BEV,603
2025-08-23,2025,Europe,Rivian,BEV,945
2025-08-24,2025,North America,Hyundai,BEV,965
2025-08-24,2025,Europe,Rivian,BEV,261
2025-08-24,2025,Rest of World,BYD,BEV,502
2025-08-24,2025,Europe,Volkswagen,PHEV,1375
2025-08-24,2025,Europe,Hyundai,PHEV,402
2025-08-24,2025,China,Volkswagen,BEV,120
2025-08-26,2025,China,Tesla,BEV,965
2025-08-26,2025,Europe,Rivian,BEV,623
2025-08-26,2025,China,Others,BEV,945
2025-08-27,2025,China,BYD,BEV,2111
2025-08-27,2025,Europe,Rivian,BEV,643
2025-08-28,2025,Europe,NIO,BEV,442
2025-08-29,2025,Rest of World,Others,BEV,562
2025-08-29,2025,China,Hyundai,PHEV,603
2025-08-29,2025,China,General Motors,PHEV,583
2025-08-29,2025,China,Rivian,BEV,482
2025-08-29,2025,China,BYD,BEV,1930
2025-08-30,2025,Europe,Tesla,BEV,2463
2025-08-31,2025,Europe,Tesla,BEV,351
2025-08-31,2025,China,Others,BEV,140
2025-09-01,2025,China,Others,BEV,643
2025-09-01,2025,Europe,BYD,BEV,522
2025-09-01,2025,North America,Tesla,BEV,2161
2025-09-01,2025,North America,Others,BEV,462
2025-09-01,2025,North America,Volkswagen,PHEV,1447
2025-09-01,2025,Europe,Ford,BEV,1483
2025-09-01,2025,North America,General Motors,BEV,1737
2025-09-02,2025,Rest of World,Volkswagen,BEV,502
2025-09-02,2025,China,Rivian,BEV,482
2025-09-02,2025,North America,Hyundai,BEV,924
2025-09-03,2025,Europe,General Motors,BEV,615
2025-09-04,2025,Europe,Rivian,BEV,160
2025-09-04,2025,North America,Tesla,BEV,1558
2025-09-04,2025,Europe,BYD,BEV,924
2025-09-04,2025,North America,Tesla,PHEV,653
2025-09-05,2025,North America,NIO,BEV,824
2025-09-05,2025,China,Rivian,BEV,301
2025-09-05,2025,Europe,Rivian,PHEV,140
2025-09-06,2025,China,BYD,PHEV,1206
2025-09-06,2025,North America,Hyundai,BEV,160
2025-09-06,2025,North America,NIO,BEV,924
2025-09-07,2025,North America,Volkswagen,BEV,579
2025-09-07,2025,North America,Volkswagen,BEV,1013
2025-09-07,2025,Europe,Others,BEV,703
2025-09-08,2025,China,Ford,PHEV,703
2025-09-08,2025,North America,Tesla,BEV,452
2025-09-09,2025,China,Others,PHEV,924
2025-09-09,2025,China,Ford,PHEV,743
2025-09-09,2025,North America,Ford,BEV,434
2025-09-09,2025,Europe,Hyundai,PHEV,402
2025-09-10,2025,China,Hyundai,BEV,965
2025-09-11,2025,China,Hyundai,BEV,522
2025-09-11,2025,China,NIO,BEV,1327
2025-09-11,2025,North America,Ford,PHEV,1266
2025-09-11,2025,Europe,Rivian,BEV,804
2025-09-11,2025,Europe,General Motors,BEV,1158
2025-09-11,2025,North America,Rivian,PHEV,422
2025-09-11,2025,North America,Ford,PHEV,253
2025-09-12,2025,North America,General Motors,PHEV,1049
2025-09-12,2025,Europe,Hyundai,BEV,321
2025-09-12,2025,Europe,Hyundai,BEV,764
2025-09-13,2025,Europe,Others,PHEV,301
2025-09-13,2025,North America,Rivian,BEV,1417
2025-09-13,2025,China,Rivian,BEV,743
2025-09-13,2025,Europe,Others,BEV,643
2025-09-14,2025,Rest of World,Volkswagen,BEV,241
2025-09-15,2025,China,Hyundai,PHEV,120
2025-09-15,2025,Europe,Hyundai,BEV,924
2025-09-16,2025,North America,Tesla,PHEV,1658
2025-09-16,2025,North America,Hyundai,PHEV,140
2025-09-16,2025,China,Tesla,BEV,784
2025-09-16,2025,China,BYD,BEV,2955
2025-09-16,2025,China,Ford,BEV,160
2025-09-18,2025,China,Ford,BEV,120
2025-09-19,2025,North America,Rivian,BEV,1296
2025-09-20,2025,Europe,Rivian,BEV,301
2025-09-21,2025,China,Ford,BEV,120
